restaurant_review,restaurant_name,review_source
"Langganan banget siihh kesini. Range ramennya 30rb-50rb an. Tempatnya gak terlalu besar. Tapi sejauu ini gak terlalu lama kok kalo waiting list. Penyajiannya lumayan cepet. Kakak kakaknya juga tanggap.Aku paling suka black truffle dry ramen. Rasa dan aroma trufflenya kuat ! Gurih enak bangettt. Ditambah telor 1/2 mateng sama daging ayam panggang makin komplit enaknyaaa.Gyozanya juga enaaak. Full daging ayam. Gurih, ada sensai seger bawangnya juga. Umami laaah.",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"genki sushi dulu tuh paling deket mesti makan di GI, nah skrg paling deket ya di cabang CCM ini.menu favorit disini tuh pastinya BENTO!semua bento disini sudah termasuk minum, dan isian bento gak kaleng2 loh.. sekalian ya aku ceritain pesen ap aja..1. salmon teriyaki bento (around 60k)ga bakal nyesel klo mesen bento disini soalnya porsinya ngenyangin. ini 1 setnya udah include: salmon teriyaki (porsinya kecil sih tapi sausnya enak. kematangan salmon pas) dan disajikan dengan crunchy tempura, salad dgn black vinegar dressing, salad kentang 1 scoop ( ini gurih banget, ga berasa eneg sama sekali), extra gyoza 2 pcs ( boleh pesen antara edamame atau gyoza) , kita pilih gyoza soalnya enak bangett , plus uda ada nasinya yg pulen dan porsinya kenyang wow.2. chicken teriyaki bento (around 50k)isinya sama dengan salmon teriyaki bento tapi ini dengan chicken teriyaki, aku malah lebih cocok sama chicken teriyaki soalnya dia crunchy dan juicy dagingnya, utk sausnya juga kek lebih kerasa gurihnya 3. sapporo ramen (around 40k)ini ramennya pedess dan gurih. toppingnya ada grill chicken dan telur. buat harga segini sih aku expect more ya. anyway hacks dari aku: ini kuahnya enak loh klo dimakan bareng nasi atau dicocolin ke gyoza 4. mix berry (around 30k)ini tuh jus strawberry dan blueberry dicampur susu, ada potongan stroberrynya juga, worth it loh dgn harga segini dapet jus enak kek gini , sampe kita pesen 1 gelas lagi hahaha5. ice cream + tori karagejujurly agak ngakak pas pesen combo ini since ice creamnya aja lagi promo jadi 10k, but its okay.ice creamnya disajikan di cup dgn tambahan kek waffle tipis gitu dan crunchy2. enak ga terlalu manis.tori karaage aku ga cobain tapi penampakannya garing sedepini kedua kalinya aku main ke tokyo belly, seneng deh menunya enak2 dan harganya affordable.moga2 cepet buka cabang di kota Bogor ya ",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Ramennya seger, kuahnya ga terlalu creamy jadi ga bikin enekkk. Ice creamnyaaa enakkk susunya berasa bgtttt, gyozanya juga ukurannya gede2 mantebbb dehhh",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Tokyo Belly, resto yg cute yang dulu harus banget jalan sampe GI baru bisa kesini.Idaman banget makan disini sejak ada hotdog jepangnya yg dulu booming.Eh sekarang dia buka di CCM , gmn ga seneng bgt tuh..Aku kesini pas jam brunch. Staff lmyn cekatan menyambut dan menjelaskan.Kondisi resto emg lagi aga sepi. Interior bgs dan suasana cukup hidup.Aku pesan:1. Salmon bento 7.5/10Nasinya banyak dan cukup ngenyangin, salmonnya enak tapi porsinya mini , mandu dan saladnya fresh bgt, plus dpt free ocha. Ochanya lumayan tp buat aku kurang intens.2. Tori chicken skin 8.5/10Lupa nama aslinya, intinya ini sate kulit ayam yg dibumbuin gurih. Dan aku req supaya dipanggang garing. Low expectations sih tapi waitressnya bener2 fulfill ordernya. Pas dimakan ini garing dan juicy, ketagihan sih tp takut lemak Pengalaman disini cukup oke ya, gatahu klo pas rame apa bakal seenak ini atau gak. Nanti aku coba lagi",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Sebetulnya udah pernah makan ini di GI dan gaada masalah sama sekali baik dr makanan dan service nya. Tp di store mall ini tuh agak gimanaaa gitu maaf bgt :(Service nya lama bgt.. ga paham apa krn emg lg rame dan mrk ga biasa nanganin rame atau gmn gue ga mau suudzon.Makanan hampir 1 jam baru dianter, guenmakan pasta carbonara, ramen dan karage. Req air panas dtgnya 15 menit. Dan pas gue blg klo masih lama juga gue minta bill buat bayar minuman gue aja, semua makanan lgsg di serve dong :(Maafff bgttt",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Buat sebuah kota kecil, kehadiran resto ismaya group pertama di cibinong ini cukup dinantikan dan antusiasme pengunjungnya juga tinggi.Tempatnya ngga terlalu luas juga ngga kecil, interior seperti outlet Tokyo Belly yang lain, meriah. Dindingnya penuh poster warna warni, jarak kursi memang cukup berdekatan, tapi masih okelah buat makan ramen aja.Pelayanan bagus, staffnya gesit dan ramah.Kawa Ebi (28k) ini super enak karena favorit saya banget, udang kecil-kecil digoreng pakai tepung, renyah. Buat appetizer oke, buat teman makan ramen atau donburi juga enak.Sebetulnya ini set menu makan tengah, tapi karena penasaran sama isinya jadi pesan buat sidedish hahaha. Teishoku Chiken Katsu Set (58k) ini tampil menarik dengan baki berundak, isinya ada chicken katsu pakai saus tartar, edamame, japanese pickles, tofu karage, potato saad, nasi putih dan miso soup. Overall rasanya cukup enak.Dari kedua ramen yang dipesan, Ebi Mushroom Chige Ramen (38k) dan Chicken Teriyaki Ramen (38k), sama-sama pakai chicken broth, yang membedakan hanya di topping dan jenis ramen yang dipilih. Buat ebi ramen, toppingnya udang dan jamur juga nitamago, ramennya pilih yang charcoal. Kalau chicken teriyaki ramen, selain pakai chicken teriyaki juga pakai black mushroom, ramennya pilih hot & spicy berwarna merah, beneran pedas.Chicken Teriyaki Don (48k) tampilannya mirip bimbimbap, disajikan diatas hot stone. Cara makannya pun lebih enak diaduk semua, btw chicken teriyakinya juga lembut.Selain pesan Ocha, juga pesan Blood Orange Mint (30k), perpaduan orange flavoured tea dan mint, segar kalau aja ngga terlalu manis.",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Tokyo belly satu satunya ismaya group yang Ada di bogor, tempatnya ex Dunkin donuts, gak begitu luas, design nya menarik, pelayan nya cepat dan sigap.Ebi mashrom cige ramen, mie nya saya pilih yang black charcoal, kuahnya enak cukup pedas, udang dan jamurnya enak gak bau, mie nya juga enak.lChicken teriyaki don, disajikan diatas pot yang panas, lengkap dengan sayuran dan telur, ayam di kasih taburan wijen jadi tambah wangi, pas campur semuanya dengan nasi jadi lebih gurih enak.Kawa ebi, undangannya kecil-kecil enak, garing dan gurih, di cocol dengan saus lebih enak.",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Halo, Sobs!  Kali ini kami mau cobain tempat makan baru di Cibinong City Mall yang sebenernya cabangnya udah ada di banyak tempat sih. Tapi kalo di sekitaran Bogor baru ada di Cibinong City Mall ini Tempat makan masakan Jepang baru buat kami  Sebenernya tadinya kami mau jajan snack buat maraton film PakMin dan MakMin di rumah, makanya kami mutusin buat makan Dunkin Donuts yang ada di sini. Tapi pas kami dateng ke tempatnya, Dunkin Donuts nya udah ga ada dan udah diganti oleh tempat makan baru, yaitu Tokyo Belly! Oh iya, tempatnya Dunkin Donuts dulunya itu di lantai Ground Floor yang diapit oleh Bakso Lapangan Tembak Senayan di sebelah kanannya dan Tous Les Jours di sebelah kirinya. Kalo kamu turun di Main Lobby, kamu tinggal belok kanan ke arah Pizza Hut dan jalan terus sampe kamu nemu Tokyo Belly di sebelah kanan kamu nantinya Semoga kebayang yaa hehehe Suasana di sana sangat bikin nyaman. Pas kamu masuk, kamu bakalan berasa kayak lagi makan di tempat makan ramen otentik Jepang dimana konsepnya open kitchen gitu. Kamu bisa liat chefnya masakin makanan kita di depan setelah pintu masuk. Di dalemnya, konsep dindingnya pun poster-poster dengan tulisan Jepang dan maskot Tokyo Belly itu sendiri. Cukup instagramable deh  Sambil nunggu makanan kami jadi, ga lama abis pesen, ada waiter dateng ke meja kami dan kasih mainan origami dari maskot Tokyo Belly-nya untuk DekMin. Mungkin ini salah satu pelayanan mereka khusus untuk pengunjung yang bawa balita kali ya? Sukses bikin DekMin lebih anteng dan penasaran minta PakMin bikinin origaminya. Tapi karena harus ada yang digunting dan dikasih lem, jadinya ga bisa dibuatin di tempat. Kami simpen dulu buat dimaenin sama DekMin di rumah nantinya  Strategi yang bagus untuk menarik hati pengunjung balita hihihi Tapi kami ga tau nih, apa ini berlaku di semua cabang atau ga dan berlaku terus atau hanya selama promosi karena baru opening di sini sih hehehe Ga lama, akhirnya makanan kami pun jadi satu per satu. Dari sekilas, wangi makanannya itu bener-bener bikin kami ga tahan pengen segera nyobain semua makanan kami, tapi ga lupa foto-foto dulu. Apalagi dengan kelakuan DekMin yang ga sabaran kalo liat makanan ye kan hahaha  Pertama yang kami cobain itu Tofu Katsu-nya, soalnya DekMin udah minta. Jadi, dahulukan Bu Boss yang satu ini dulu  Ini pun kami gambling, takut dia kurang suka karena goreng-gorengan ala tempura gitu. Kami siap-siap buat pesen makanan lainnya incase DekMin nolak makan Tofu Katsu ini. Pas dipotong kecil yang seukuran mulut DekMin, ternyata tofu yang dipakai itu bener-bener tofu jepang yang lembut itu yang biasanya dipake di miso soup. Kali ini tofunya digoreng ala chicken katsu, jadi garing di luarnya dan lembut banget di dalemnya. Tofunya pun ga plain misalnya mau dimakan tofunya tanpa saus. Tapi pas dicocol sama sausnya, itu jauh lebih nikmat. DekMin sukaaa banget sampe abis seporsi sendirian karena rasanya dominan manis walopun ada sedikiiiit banget rasa pedesnya. Apalagi ada katsubuoshi di atasnya yang gerak-gerak gitu karena makanannya masih panas, makin menarik buat dimakan sama DekMin deh. Pengennya tiap suap ada katsubuoshinya  Sambil nyuapin DekMin, kami lanjut untuk cobain makanan kami lainnya. Takut keburu dingin nanti nikmatnya lewat begitu aja lagi  Kami cobain Ebi Mushroom Chige Ramen yang MakMin pesen dengan pilihan mie lurus yang red & hot. Udah mah ya itu ramen kuahnya warna merah, eh mie nya pun merah. Goks ngets ga tuh? Hahaha Rasa kuahnya itu berasa banget jamur plus ebi-nya dan berasa juga rebusan udangnya. Kuahnya ga kentel, tapi ga cair banget juga. Nikmat deh pokoknya sama kuahnya ini Biasanya kurang suka sama kuah ebi begini. Tapi kali ini sukaaa hihihi Abis ga bikin enek rasa ebinya. Untuk topping originalnya ada jamur kancing, udang, tofu, dan telur rebus yang masih setengah mateng. Jarang kan nemuin ramen yang langsung nyuguhin telur rebus setengah mateng begini? Mie nya warnanya beneran merah lho! Berasa sih rasa pedesnya, tapi emang ga bikin kamu kepedesan kayak abis makan Samyang gitu. Pedesnya berasa dan masih sangat bersahabat  Lanjut kami cobain Tokyo Belly Classic Ramen punya PakMin. PakMin emang anak metal banget dah, kalah MakMin sebagai sesama anak metal. Abis PakMin makan ramen aja mie nya warna item  Karena PakMin pesen mie nya yang charcoal, makanya mie nya pun jadinya warna item. Tapi ga luntur ya, jadi kuahnya masih tetep ala kuah ramen biasa. Ga jadi ikutan item karena mie nya warna item ya  Kuahnya gurih dan ga kentel juga. Kekentelannya kurang lebih sama kayak ramen pilihannya MakMin. Tapi kalo ini lebih ke kuah rasa kaldu ayam dan rebusan jamurnya berasa. Toppingnya kali ini jamur kuping, ayam grill, dan telur rebus setengah mateng lagi! Syurgaaa~  Kayaknya mereka emang cirinya suka make telur rebus setengah mateng deh. Mungkin kalo kalian kurang suka sama telur rebus setengah mateng, kalian harus bilang ke waiternya ya. Biar telur rebusnya tetep bisa nikmat dimakan oleh kalian. Untuk mienya? Rasanya sih ga ada perbedaan kalo menurut kami, masih sama kayak mie di ramen pada umumnya. Bedanya cuma di warna aja sih. Tapi entahlah, atau kami kurang peka kali ya? Hehehe Next! Saatnya ganjel perut kami lagi dengan sushi~  Sushi yang kami pesen Carbonara Rolls yang half portion nih. Maklum, pesennya banyak takut ga abis hihihi Topping sushinya smoke beef dan telur ikan. Di dalamnya ada telur rebus yang diaduk bareng saus carbonara. Jadi norinya ada di tengah, bukan di luar. Rasanya enak, berasa kejunya. Cuman emang ga begitu berasa untuk smoke beefnya. Lebih berasa telur di dalamnya sih Terakhir sebagai penutup, kami cobain Wakame Salad! Kami sadar, kami udah makan banyak. Jadi kami harus cuci mulut make sayuran segaaar~ Saladnya porsinya lumayan kok, ga gede dan ga sedikit juga. Passs~  Di dalemnya ada selada, tomat ceri, kol, kol merah, dan rumput laut pastinya! Untuk citarasa jepangnya ditambahin topping katsubuoshi lagi, jadi ada sensasi rasa ikannya di dalamnya. Rasanya fresh banget! Soalnya murni rasa manis dan freshnya dari sayuran dan mungkin tambahan olive oil biar nambah rasanya makin seger! Enak deh pokoknya!  Kali ini, The Ermawans kasih 5      dari 6! Pilihan menunya banyak, bikin kamu abis makan di sini bakalan penasaran nyobain menu lainnya. Udah gitu banyak menu yang original hanya kamu temui di sini kayaknya, belum ada di tempat makan masakan jepang lainnya. Rasanya pun maknyus! Paling juara Tofu Katsunya sih menurut kami! DekMin aja sampe doyaaaan banget! Sayang aja kemarin kami belum cobain gyoza dan parfait mereka. Semoga nanti kalo ada kesempatan kesana lagi bisa cobain deh~ Buat kamu yang bosen ke tempat makan masakan jepang yang itu-itu aja, wajib coba kesini! Di sini juga suka ada promo lho, apalagi buat kamu yang jadi member Ismaya Group. Jangan lupa instal ya kalo kamu makan kesini~ Sebelum mengakhiri cerita kami, berikut harga-harga makanan yang kami pesen kemarin : (1) Tokyo Belly Classic Ramen : Rp38.000,- (1) Ebi Mushroom Chige Ramen : Rp38.000,- (1) Carbonara Roll (Half Portion) : Rp18.000,- (1) Tofu Katsu : Rp18.000,- (1) Wakame Salad : Rp23.000,- (2) Ocha : Rp20.000,- Harga di atas belum termasuk PB1 dan Service Charge yaa!  Oke deh, sekian cerita jajan-snack-kami-yang-berakhir-makan-besar di Tokyo Belly. Akan ada banyak cerita-cerita seru kami lainnya di Demen Melancong ini! Karena kami The Ermawans Family yang demen melancong~ Sampai jumpa lagi, Sobs! Luvluvluv TOKYO BELLY (CIBINONG CITY MALL) Address : Cibinong City Mall, Lantai Ground Floor, Jl. Tegar Beriman No.1, Pakansari, Cibinong, Bogor, Jawa Barat 16915 Maps : http://bit.ly/tokyobellyccmlocation Phone : - Hours : 10.00 - 22.00 WIB IG : https://www.instagram.com/tokyobelly/ FB : https://www.facebook.com/TokyoBelly/ NOTES  Baby Chair : YES Smoking Area : YES Electricity Socket : NO WiFi : YES Payment : CASH, DEBIT CARD, CREDIT CARD Delivery : YES ",Tokyo Belly,https://pergikuliner.com/restaurants/bogor/tokyo-belly-cibinong
"Ini nih salah satu tempat makan ramen di Mall Artha Gading. Disini aku pesen Black Pepper Dry Ramen, harga nya Rp37.000, masih affordable lah. Rasanya enak, kuahnya juga enak trus ada telurnya juga dan tentu saja ada daging ayam. Untuk mienya aku pilih yang curly. Minumannya pesen Ocha panas. Suka ama gelas nya, kecil dan gambarnya lucu. Dessertnya Soft Serve Vanilla. Honestly rasa ice cream nya ini biasa aja sih, tapi masih okelah buat penutup hehehe. Tempatnya disini cukup banyak tempat duduknya dan pas kesini ga begitu rame jadi nyaman deh.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Semenjak pandemi ga pernah ke tokyo belly lagi.. pas kesini ternyata uda berubah konsepnya semua restoran ismaya group masuk ke tokyo belly seperti sushi grove, ryujin dan beberapa menunya pun berubah udah ga ada lagi dessert honey toast.Aku mencoba menu barunya:- yakitori ( sate2an ala jepang) harganya mulai dari 8000/tusuk, aku mencoba sate kulit (kawa) rasanya gurih crispy dan ada rasa manis2 dari bumbunya, kemudian daging ayam yg bumbunya meresap banget ke dagingnya dan daging dengan mozarella- koro koro tofu: tahu jepang digoreng sangat crispy dan crunchy dengan diberikan saos spicy. Rasanya garing pedas gurih cocok banget buat cemilan- gyoza : rasa gyozanya standart tergolong tipis untuk isianya namun garing saat dimakan.Untuk menu barunya okay banget selain harganya affordable rasanya pun enak. Namun pas aku datang penyajian makananya agak lama terlebih saat ramai di jam makan.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Pas pengen makanan jepang, gw beli di Tokyo Belly. Gw pesen beberapa menu:1. Ramen miso :kuahnya enak kental2. Beef truffle karaage:saus trufflenya rnak. Harum bgt.3. Chicken wasabi: sausnya wasabi gitu jd agak pedes dikit4. Chicken katsu mentai:kurang banyak saus mentainya tp mayan enak5. Sushi bomb :fried sushi gitu tp enak ga trlalu oily.Overall mayan enak semua nih makanannya. Nasinya juga banyak. Porsinya oke juga mayan banyak. Selamat mencoba!",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Makanan aku hari ini Daruma Platter dariUntuk satu platternya terdiri dari 12 pcs sushi , dengan harganya sangat bersahabat dan porsi yang bikin kenyang , ditambah packaging nya yang oke banget .Packages yang aku cobain yaitu :- DARUMA A (Tamago Maki , California Roll , Flaming Salmon Roll)- DARUMA B (Salmon Maki , California Roll , Flaming Salmon Roll)Kapan lagi bisa cobain paket sushi enak dengan harga murah? Cus langsung aja order Daruma Platter , dan nikmati berbagai promo menarik lainnya dari tokyobelly . Pastinya 100% halal : start from 66K",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Kali ini makan di jam yang bukan jam makan. Sekitar jam 3 an gitu deh . abis nonton trus laper nyari yang sepi akhirnya jatuh ke Tokyo belly.Lagi ada promo beli makanan gratis ocha dan pilihan jatuh ke chicken teriyaki don karena sebelumnya uda sempet masak masakan jepang dirumah pake sapi jadi pilihnya ayam.Pesennya online scan menu lewat barcode trus langsung pesen dari hp. Beberapa saat kemudian dikasih peralatan makan yang d sarungin kertas gitu trus makannya pun tiba. Disini makan serba keringan ya kecuali ramen jadi jangan harap ada miso soup atau lainnya.Saus teriyaki yang melekat di ayamnya lumayan enak, manis gurih ga bikin eneg, dan ada telurnya juga yah. Ayamnya ga keras. Overall cukup enak walau akan terasa lebih sempurna dengan miso soup menurut aku.Untuk 2 menu chicken teriyaki don dan dpt ocha ini habis 99 ribuan cukup oke ya buat makan d mal",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Tokyo Belly -- Dari dulu penasaran banget sama ini tempat makan. Akhirnya, bisa kesampaian juga nongkrong di sini. Tokyo Belly merupakan restoran yang bertemakan Jepang, ada di Mall Artha Gading.Di sini, gue cobain:Gyoza Chicken Mozzarella (25k) & Strawberry Parfait (28k). Harganya masih dalam kategori murah dan worth it untuk makanan Jepang di dalam Mall.Rasanya?1). Gyoza Chicken Mozarella: Dagingnya berasa, rasa jahe atau rempahnya keluar, sama-sama doninan. Kulit gyozanya juga tebal. Untuk keju mozarellanya, gak dominan rasanya, dalam artian si kejunya cuma hiasan aja dan cuma numpang lewat doang rasanya di mulut.2). Strawberry Parfait: Terdiri dari es krim, buah strawberry, corn flakes, strawberry jam, dan biskuit. Biskuitnya enak banget, serasa biskuit lebaran. Es krimnya enak, rasa susunya dominan. Kalau makan sampai bawah, serasa lagi makan corn flakes pakai susu strawberry. Enak banget, gue paling suka biskuitnya.Ambience tempatnya bersih, rapi, dan vibes Jepangnya kerasa. Serasa di Jepang lah pokoknya. Pelayanan ramah dan friendly.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Datang ke outlet Tokyo Belly di MAG untuk early lunch. Tempatnya spacious dan bersih. Servicenya juga baik. Saya pesan :*Chicken teriyaki bento set yang terdiri dari Nasi, chicken teriyaki, salad, tamagoyaki dan edamame. Chicken teriyakinya tidak terlalu tebal tapi cukup enak dan gurih juga.*Chicken teriyaki ramen dengan ramen yang thin & slim. Chicken teriyakinya manis gurih dan dagingnya terasa juicy. Tekstur ramennya lembut. Kuah ramennya cukup kental dan rasanya gurih. Sayang kurang panas.Harganya affordable dan rasanya cukup enak meskipun bukan yang istimewa.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Salah satu outlet ismaya group yang baru buka lagi di kawasan kelapa gading , dan kali ini ada di mall Artha gading.Memesan menu sukiyaki beef Donburi yakni nasi goreng Jepang dengan irisan sliced beef ditambah juga dengan gyoza dan minum Iced Ocha untuk menu paketnya.Untuk penyajiannya sendiri di piring panas dengan bisa kita kreasikan sendiri untuk takaran kecap dan juga pedasnya untuk sukiyaki beef Donburi nya.Tempat : Tokyo bellyAlamat : mall Artha gading lantai 1, Jakarta utaraHalalJam buka : 10-21.Menu1.Sukiyaki beef Donburi + chicken gyoza and Iced Ocha : IDR 48.000+ IDR 25.000.ReviewUntuk rasanya sendiri pada sukiyaki beefnya seperti pada umumnya dengan rasa asin serta telur di atasnya untuk menambah topping.Untuk chicken gyozanya yang menjadi unggulan di mana kulit tipis khas dumpling dipadukan dengan daging ayam yang lezat serta dimakan dengan kecap asin serta sambal menjadi unggulan.#follow4follow #instadaily #tagsforlikes #photography #popularphoto #bestoftheday #blue #girl #beautiful #selfie #vsco #hair #smile #cat #instafamous #tokyobelly #fransi_96jakartautara",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"Was here to try the all you can eat (weekend only) and tried out dry ramen with chicken along with some sushi and ocha as drink. Note that ocha is not included in ayce package, we have to pay for ocha seperately. The taste is just standard, nothing special from all the food i ordered such as the ramen and sushi. Not much options were given in the ayce menu, and most of them are sold out during my visit. So i can only try dry ramen from the 3 choices of ramen.For more highlights and pictures:IG  @eatfoodtravelDo not hesitate to DM me Thank you",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kelapa-gading-2
"rasa ramen nya bnr nagih bgttt,porsi jg okee bgtt aplg kuah dr mie ny bnr seger bkl ksni lg si ini mahstaf ny ramah bgttt aplg kasir murah senyum ngarahin buat dptin sushi gratis ny bnr okee bgttt",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kemayoran
"Environtment Tempatnya adem jadi nyaman disini, agak kecil but okay buat kalian makan siang kerja disiniKecepatan hidangan makanan Super cepar jadi ga sampai 5 menit udah sampai makanannya, bagi yang udah laper banget recommend kesiniRasa makanan Rasanya (ramen, tapi lupa namanya krena di menunya ga ada namanya) ini kyk kuah wijen gitu not my taste tapi masih aku bisa terima rasa ramennya, ice tea nya ukurannya jumbo banget",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kemayoran
"Mall Citra Tower ini tidak begitu ramai, sehingga tidak perlu waiting list untuk makan di Tokyo Belly ini. Aku pesan Tokyo Belly Classic Ramen dan Dry Ramen yang hadir dengan cita rasa gurih memikat.-Makanan enak dengan pemandangan indah di Citra Tower, pas banget dinikmati di sore hari ",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kemayoran
"Mal ini termasuk baru dan sepi jd kalo mau makan disini lumayan enak karena suasananya tenang, ga banyak gerombolan orang lalu lalang.Menunya cukup variatif, mulai dr bento, ramen, sushi, yakitori, dll. Interior restonya juga japan vibe banget, sayang aja backgound music nya lagu pop baratHari ini kita cobain apetizer, sushi, tsukune dan ramen.Koro koro tofu (25k): teksturnya spt agedashi tofu tp di potong kecil2 tp tanpa saus tempuranya. Condiment nya berupa saus sambal yg rasanya spt thai cilli sauce, manis2 gitu.Mayo dream roll (55k): sushi yg di ksh mentai sauce diatasnya dan di torch. Ini sushinya isi 8 pcs & super tipis ya hehehe.... sushi filling nya juga dikit, rasa just so so, agak pricey and ga worth the valueTamago aburi mentai (25k): slice tamago nya tipissss euyyy and cuma 3 pcs aja, walau rasa tamago dan saus mentainya enak tp di torch nya kurang lama jd nanggung rasa smoky nyaTsukune mozarella (19k): rasanya enak, tadinya dikirain spt corndog, ternyata isinya daging cincang yg di ksh keju moza di dlm nya, trus di goreng dan di kasih saus manisGyu shimeiji roll (48k): isinya 3 pcs and super asinnnn.... pricey banget krn roll nya juga kecil dgn setangkai jamur shimeji di dalamnyaTokyo belly ramen (45k): broth nya kurang tasty padahal cukup kental loh. Tekstur ramen nya cukup enak krn kenyal tp ga keras, dilengkapi bbrp slice daging ayam roll, 1/2 tamago ramen yg over cooked sehingga kurang lumer yolk nya & irisan daun bawang serta black fungus.Overall sih not too satisfied ya krn relative pricey dan servicenya lamban. Makanan keluarnya agak lama, waiters nya ga cukup perhatian ke diners pdh yg makan cuma sedikit (3 meja aja). Mau minta refill ocha sampe hrs nyamperin sendiri ke bar. Sushi dihidangkan tanpa di kasih condiment pelengkap makan sushi spt soyu, wasabi, gari, dll. Semua harus diminta dulu baru di kasih, itu pun kasihnya di takar hehe... plus kita ga di kasih piring buat makan sushinya alias hrs makan langsung dr piring sushi gimana tuh??",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kemayoran
"After office hour, kesini dan pesan Chicken Teriyaki Ramen dan cold ocha. Pesan melalui QR, less interaction with their staff. Pesanan datang cukup cepat, disini aku suka sambalnya, pedas, seperti sambal ulek. Ocha-nya free refill. Saat payment dikasih free es krim mochi, es krimnya rasa coklat, enak, manis, dingin. Rasa ramennya pas gurihnya, ayamnya manis dan ga kering, hanya telurnya kurang, tidak cukup 'yolk'. Tempatnya cukup luas, nyaman, tidak bising.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kuningan
"Kali ini nyoba menu di tokyo belly ~Menu yang di pesan :- Premium Sei Bifu Ramen, untuk ukuran mie saya pilih yang kecil dan tipis. Di dalam ramen ini terdapat topping telur, jamur, sei, dan daun bawang. Tekstur mie kenyal dan lembut. Kuahnya juga gurih.- Daruma B, ini merupakan paket sushi, untuk rasa biasa saja- Gyoza Chicken, bentuknya kecil dan rasanya agak sedikit hambar.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kuningan
"Baru tau ada menu baru di Tokyo Belly yang beneran super duper affordable. Harga paket makanannya mulai dari IDR 65k aja & bisa dipesan di Gr*b Food & G*food juga.Kali ini aku nyobain paket Personal Belly. Isinya ada 5 pcs sushi & 1 porsi tori karaage ramen yang bisa dimakan sendiri atau share berdua.BTW, semua menu di sini halal. Jadi aman buat yang muslim.Aku mencoba :1. Tori Karaage RamenRamennya ada 2 pilihan mie; Thin & Slim atau Thick & Curly. Condimentnya ada cabe bubuk, cabe rawit & sejenis saus creamy (?).Aku suka banget kemasannya. Kalau mau makan kuahnya terpisah sama ramen bisa aja, mau digabung pun bisa.Rasa kuahnya beneran nikmat. Rich, gurih dan berasa kaldunya. Dinakan begitu aja udah enak, namun bisa dimakan pakai sedkit cabe maupun bubuk cabai biar lebih pedasBuat mienya aku cobain yang thick & curly. Tingkat kematangannya pas dan telurnya nggak amis. Ayamnya meresap bumbunya, namun tepungnya ga ketebalan. Sesudah dituang sup pun tepungnya nggak lepas & ayamnya empuk.2. California RollSeporsi berisi 5 pca sushi yang lumayan besar namun masih lumayan bite size. Isiannya ada alpukat segar, crabstick, timun & nori.Nasinya pulen dan rasanya nggak hambar, pakai sejenis vinegar gitu. Meski ditap ke kecap, nasinya juga nggak buyar...Overall, recommend banget buat cobain menu bundling yang satu ini. Selain paket ini, ada beberapa paket lain yang bisa dishare bareng keluarga.",Tokyo Belly,https://pergikuliner.com/restaurants/jakarta/tokyo-belly-kuningan
